
ID_VENTA,FECHA_VENTA,HORA_VENTA,CATEGORIA,NOMBRE_PRODUCTO,PRECIO,TIPO_PAGO,CANTIDAD,TOTAL,ESTADO
7203,20260428,12.14.29 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
7204,20260425,12.55.52 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7205,20260504,05.03.09 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7206,20260501,05.42.54 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7207,20260518,10.10.53 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7208,20260529,02.26.35 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7209,20260530,07.35.07 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7210,20260603,11.35.56 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7211,20260328,10.28.30 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7212,20260422,03.02.37 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7213,20260526,01.00.38 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
7214,20260526,10.20.23 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7215,20260325,09.55.57 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7216,20260318,11.16.03 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
7217,20260514,01.56.55 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7218,20260527,04.28.09 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
7219,20260513,03.19.21 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7220,20260313,01.46.57 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7221,20260604,09.12.01 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7222,20260523,08.49.34 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,2,170,Pagada
7223,20260424,05.14.50 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
7224,20260516,01.38.30 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7225,20260413,07.50.08 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7226,20260327,06.29.06 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
7227,20260330,06.09.10 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7228,20260528,05.38.47 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7229,20260529,04.10.39 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7230,20260503,02.53.15 Pm,Desayunos,Empanada de Queso,60,Efectivo,1,60,Cancelada
7231,20260506,10.29.56 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
7232,20260412,05.20.53 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,1,120,Pagada
7233,20260411,07.49.39 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7234,20260309,04.28.19 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7235,20260603,03.49.24 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7236,20260315,02.09.47 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7237,20260524,04.41.18 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7238,20260512,04.52.09 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7239,20260508,08.38.39 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7240,20260515,08.58.18 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7241,20260415,12.29.27 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
7242,20260416,06.05.33 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7243,20260328,06.18.09 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7244,20260524,08.29.48 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
7245,20260412,03.52.53 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7246,20260529,05.08.52 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7247,20260416,08.01.53 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7248,20260309,02.18.49 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7249,20260417,09.06.00 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7250,20260426,04.28.25 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7251,20260512,03.25.36 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Cancelada
7252,20260313,08.00.59 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Cancelada
7253,20260423,02.56.33 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7254,20260514,03.42.51 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7255,20260423,12.51.47 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Cancelada
7256,20260523,07.49.19 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
7257,20260510,10.04.54 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7258,20260325,12.34.25 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7259,20260331,04.49.28 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7260,20260419,05.53.36 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7261,20260403,01.58.42 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7262,20260529,06.35.27 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7263,20260323,01.13.00 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7264,20260531,05.18.52 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7265,20260507,04.16.13 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7266,20260508,11.57.40 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7267,20260420,09.09.58 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7268,20260601,01.44.20 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7269,20260419,02.15.31 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7270,20260528,12.42.03 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7271,20260406,09.41.12 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
7272,20260330,08.16.16 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7273,20260511,02.50.01 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7274,20260505,08.35.40 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
7275,20260523,10.03.49 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7276,20260502,04.34.51 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,3,180,Pagada
7277,20260328,07.13.23 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7278,20260328,07.37.27 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7279,20260409,10.52.24 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7280,20260310,07.50.03 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7281,20260405,03.01.03 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
7282,20260311,01.32.00 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7283,20260515,02.57.50 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7284,20260511,07.03.05 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7285,20260323,08.22.42 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7286,20260507,11.02.46 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7287,20260603,05.27.30 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7288,20260410,09.11.11 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Cancelada
7289,20260327,05.59.33 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7290,20260502,12.15.19 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7291,20260415,06.47.01 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,4,1000,Pagada
7292,20260509,06.27.31 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7293,20260417,09.51.25 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7294,20260522,02.34.11 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7295,20260605,04.59.05 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Cancelada
7296,20260311,02.29.24 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7297,20260408,10.28.28 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7298,20260506,07.58.57 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7299,20260429,01.05.14 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7300,20260605,01.48.06 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7301,20260325,06.29.59 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7302,20260430,04.57.36 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7303,20260427,12.01.42 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,4,1400,Pagada
7304,20260511,09.58.55 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7305,20260504,11.23.25 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7306,20260325,10.59.01 Am,Desayunos,Empanada de Queso,60,Efectivo,1,60,Pagada
7307,20260401,05.55.42 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
7308,20260326,08.36.57 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7309,20260529,06.56.19 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7310,20260504,03.56.29 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7311,20260324,05.03.51 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,1,250,Pagada
7312,20260405,04.02.19 Am,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7313,20260310,01.44.32 Am,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7314,20260508,10.30.38 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7315,20260426,04.03.27 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7316,20260312,12.58.51 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7317,20260520,11.21.48 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7318,20260520,01.07.38 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7319,20260603,04.26.31 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Pagada
7320,20260505,06.18.39 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7321,20260508,03.05.40 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7322,20260602,03.41.47 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7323,20260316,12.06.48 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,3,360,Pagada
7324,20260517,11.26.22 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7325,20260514,07.05.11 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7326,20260316,12.00.18 Pm,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7327,20260428,05.20.17 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
7328,20260429,10.29.58 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7329,20260317,01.29.18 Pm,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,1,90,Pagada
7330,20260516,01.40.38 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7331,20260501,10.42.29 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,3,750,Cancelada
7332,20260316,08.02.54 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7333,20260314,03.01.09 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7334,20260312,03.31.34 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7335,20260602,03.15.11 Am,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7336,20260501,07.48.54 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
7337,20260516,07.30.46 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
7338,20260407,07.34.04 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7339,20260416,04.22.53 Am,Postres,Helado Sencillo,90,Efectivo,4,360,Pagada
7340,20260521,10.27.00 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7341,20260524,07.00.58 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7342,20260412,03.43.52 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,3,1050,Pagada
7343,20260329,02.47.04 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7344,20260324,02.28.19 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
7345,20260522,01.31.28 Pm,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7346,20260317,08.55.47 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7347,20260329,06.30.45 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7348,20260316,07.53.58 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
7349,20260310,11.50.55 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,2,170,Pagada
7350,20260413,07.14.42 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7351,20260508,12.07.15 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7352,20260501,12.30.19 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,4,1400,Pagada
7353,20260528,05.26.34 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7354,20260531,03.05.30 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7355,20260402,11.43.16 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7356,20260427,01.52.02 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7357,20260604,07.17.08 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7358,20260510,01.21.37 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7359,20260526,03.40.26 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7360,20260517,12.50.44 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Cancelada
7361,20260401,07.59.13 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7362,20260422,02.27.21 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7363,20260410,08.24.58 Am,Desayunos,Empanada de Queso,60,Efectivo,2,120,Pagada
7364,20260530,07.58.39 Pm,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7365,20260330,03.30.11 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7366,20260313,05.52.56 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7367,20260322,06.58.30 Pm,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7368,20260601,06.01.22 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7369,20260311,06.42.01 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7370,20260417,11.41.37 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7371,20260420,10.29.43 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7372,20260526,11.22.37 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Cancelada
7373,20260423,02.57.11 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,1,250,Pagada
7374,20260415,05.13.22 Pm,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7375,20260416,11.48.25 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,3,180,Pagada
7376,20260521,08.38.17 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7377,20260424,04.14.25 Am,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7378,20260604,10.45.47 Am,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
7379,20260426,02.56.45 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
7380,20260524,01.48.02 Am,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,1,350,Pagada
7381,20260313,07.06.27 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7382,20260605,10.58.21 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
7383,20260511,01.59.52 Pm,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7384,20260603,12.01.25 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Cancelada
7385,20260526,07.28.55 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7386,20260503,09.46.16 Am,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7387,20260407,12.31.05 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7388,20260403,05.30.14 Pm,Postres,Helado Sencillo,90,Efectivo,2,180,Pagada
7389,20260419,04.04.41 Am,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,3,255,Pagada
7390,20260514,01.22.27 Am,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,2,500,Pagada
7391,20260408,09.12.37 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
7392,20260308,10.47.45 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Cancelada
7393,20260330,05.47.22 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7394,20260310,03.28.21 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7395,20260421,02.56.12 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7396,20260330,07.27.32 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
7397,20260503,04.50.10 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,2,180,Pagada
7398,20260324,06.40.40 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,4,1400,Pagada
7399,20260417,05.21.42 Am,Postres,Helado Sencillo,90,Efectivo,1,90,Pagada
7400,20260602,03.29.33 Am,Bebidas Calientes,Café Americano,85,Efectivo,4,340,Pagada
7401,20260321,05.48.15 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,1,60,Pagada
7402,20260324,03.07.15 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,2,240,Pagada
7403,20260421,07.01.34 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
7404,20260314,01.13.39 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,1,350,Pagada
7405,20260512,06.56.10 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,2,240,Pagada
7406,20260508,05.16.55 Am,Comida Rápida,Porción de Pizza,120,Efectivo,4,480,Pagada
7407,20260513,03.11.06 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7408,20260530,01.28.59 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7409,20260326,11.14.38 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
7410,20260509,02.43.20 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,3,750,Pagada
7411,20260323,03.20.40 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
7412,20260602,06.36.10 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,2,240,Pagada
7413,20260531,12.05.56 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7414,20260518,01.28.42 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,3,270,Pagada
7415,20260505,02.59.26 Pm,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,4,480,Pagada
7416,20260516,02.18.07 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,4,360,Pagada
7417,20260426,02.39.55 Am,Plato Fuerte,Servicio de Comida China,350,Efectivo,2,700,Pagada
7418,20260410,08.31.43 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7419,20260406,12.10.58 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,2,120,Pagada
7420,20260418,04.23.19 Am,Postres,Helado Sencillo,90,Efectivo,3,270,Pagada
7421,20260404,06.14.15 Am,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,1,350,Pagada
7422,20260528,12.15.24 Pm,Bebidas Calientes,Café Americano,85,Transferencia Bancaria,4,340,Pagada
7423,20260318,08.02.16 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,3,1050,Pagada
7424,20260502,12.39.31 Am,Bebidas Calientes,Café Americano,85,Efectivo,3,255,Pagada
7425,20260428,06.12.42 Pm,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
7426,20260415,03.27.13 Am,Comida Rápida,Porción de Pizza,120,Efectivo,3,360,Pagada
7427,20260517,05.28.32 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Pagada
7428,20260418,01.23.16 Pm,Comida Rápida,Porción de Pizza,120,Efectivo,1,120,Cancelada
7429,20260407,09.56.16 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
7430,20260603,02.57.00 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,1,85,Pagada
7431,20260529,04.03.12 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,2,500,Pagada
7432,20260326,02.20.11 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7433,20260308,09.55.30 Pm,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7434,20260504,02.09.33 Am,Postres,Helado Sencillo,90,Tarjeta de Crédito/Débito,2,180,Pagada
7435,20260516,02.28.44 Pm,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,2,120,Pagada
7436,20260415,07.15.36 Am,Comida Rápida,Porción de Pizza,120,Transferencia Bancaria,1,120,Pagada
7437,20260311,07.50.11 Am,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,4,1000,Pagada
7438,20260417,03.45.50 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,4,360,Pagada
7439,20260430,09.23.39 Am,Desayunos,Empanada de Queso,60,Efectivo,3,180,Pagada
7440,20260522,07.26.07 Am,Desayunos,Empanada de Queso,60,Tarjeta de Crédito/Débito,4,240,Pagada
7441,20260508,08.53.12 Am,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,4,480,Pagada
7442,20260524,10.54.40 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,1,60,Pagada
7443,20260526,09.55.25 Pm,Postres,Helado Sencillo,90,Transferencia Bancaria,3,270,Pagada
7444,20260428,03.02.30 Pm,Plato Fuerte,Servicio de Comida China,350,Tarjeta de Crédito/Débito,2,700,Pagada
7445,20260418,05.50.04 Pm,Comida Rápida,Hamburguesa Clásica,250,Tarjeta de Crédito/Débito,3,750,Pagada
7446,20260428,06.36.35 Am,Postres,Helado Sencillo,90,Transferencia Bancaria,1,90,Pagada
7447,20260516,04.39.02 Pm,Comida Rápida,Hamburguesa Clásica,250,Transferencia Bancaria,1,250,Cancelada
7448,20260328,12.30.23 Pm,Desayunos,Empanada de Queso,60,Transferencia Bancaria,4,240,Pagada
7449,20260310,02.13.20 Pm,Plato Fuerte,Servicio de Comida China,350,Transferencia Bancaria,2,700,Pagada
7450,20260604,08.29.26 Pm,Bebidas Calientes,Café Americano,85,Efectivo,1,85,Pagada
7451,20260322,01.43.47 Pm,Desayunos,Empanada de Queso,60,Efectivo,4,240,Pagada
7452,20260408,08.17.33 Am,Comida Rápida,Hamburguesa Clásica,250,Efectivo,2,500,Pagada
7453,20260417,04.40.42 Am,Bebidas Calientes,Café Americano,85,Efectivo,2,170,Pagada
7454,20260429,12.10.33 Pm,Comida Rápida,Porción de Pizza,120,Tarjeta de Crédito/Débito,3,360,Pagada
7455,20260430,10.40.42 Am,Bebidas Calientes,Café Americano,85,Tarjeta de Crédito/Débito,4,340,Pagada
7456,20260314,01.40.25 Am,Desayunos,Empanada de Queso,60,Efectivo,4,240,Cancelada
